state_clean,state_code,entity_type,region,year,crime_code,crime_type,cases,rate_per_lakh_female,population_2011,female_population_2011,literacy_rate_2011,is_structural_zero,is_source_gap,data_quality_flag,include_in_analysis
Goa,GA,State,West,2015,WT,Women Trafficking,3,0.42,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2016,WT,Women Trafficking,3,0.42,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2017,WT,Women Trafficking,1,0.14,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2018,WT,Women Trafficking,7,0.97,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2019,WT,Women Trafficking,1,0.14,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2020,WT,Women Trafficking,0,0.0,1458545,719293,88.7,False,False,ok,True
Goa,GA,State,West,2021,WT,Women Trafficking,1,0.14,1458545,719293,88.7,False,False,ok,True
Gujarat,GJ,State,West,2001,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2002,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2003,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2004,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2005,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2006,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2007,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2008,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2009,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2010,WT,Women Trafficking,0,0.0,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2011,WT,Women Trafficking,46,0.16,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2012,WT,Women Trafficking,44,0.15,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2013,WT,Women Trafficking,76,0.26,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2014,WT,Women Trafficking,45,0.16,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2015,WT,Women Trafficking,35,0.12,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2016,WT,Women Trafficking,76,0.26,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2017,WT,Women Trafficking,28,0.1,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2018,WT,Women Trafficking,34,0.12,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2019,WT,Women Trafficking,24,0.08,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2020,WT,Women Trafficking,47,0.16,60439692,28944282,78.03,False,False,ok,True
Gujarat,GJ,State,West,2021,WT,Women Trafficking,38,0.13,60439692,28944282,78.03,False,False,ok,True
Haryana,HR,State,North,2001,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2002,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2003,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2004,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2005,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2006,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2007,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2008,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2009,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2010,WT,Women Trafficking,0,0.0,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2011,WT,Women Trafficking,57,0.48,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2012,WT,Women Trafficking,69,0.58,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2013,WT,Women Trafficking,63,0.53,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2014,WT,Women Trafficking,43,0.36,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2015,WT,Women Trafficking,44,0.37,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2016,WT,Women Trafficking,59,0.5,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2017,WT,Women Trafficking,57,0.48,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2018,WT,Women Trafficking,43,0.36,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2019,WT,Women Trafficking,28,0.24,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2020,WT,Women Trafficking,28,0.24,25351462,11859465,75.55,False,False,ok,True
Haryana,HR,State,North,2021,WT,Women Trafficking,28,0.24,25351462,11859465,75.55,False,False,ok,True
Himachal Pradesh,HP,State,North,2001,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2002,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2003,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2004,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2005,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2006,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2007,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2008,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2009,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2010,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2011,WT,Women Trafficking,2,0.06,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2012,WT,Women Trafficking,6,0.18,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2013,WT,Women Trafficking,4,0.12,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2014,WT,Women Trafficking,5,0.15,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2015,WT,Women Trafficking,6,0.18,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2016,WT,Women Trafficking,7,0.21,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2017,WT,Women Trafficking,8,0.24,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2018,WT,Women Trafficking,10,0.3,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2019,WT,Women Trafficking,10,0.3,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2020,WT,Women Trafficking,0,0.0,6864602,3383567,82.8,False,False,ok,True
Himachal Pradesh,HP,State,North,2021,WT,Women Trafficking,6,0.18,6864602,3383567,82.8,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2001,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2002,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2003,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2004,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2005,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2006,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2007,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2008,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2009,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2010,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2011,WT,Women Trafficking,1,0.02,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2012,WT,Women Trafficking,3,0.05,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2013,WT,Women Trafficking,1,0.02,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2014,WT,Women Trafficking,1,0.02,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2015,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2016,WT,Women Trafficking,1,0.02,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2017,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2018,WT,Women Trafficking,1,0.02,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2019,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2020,WT,Women Trafficking,0,0.0,12267013,5783391,67.16,False,False,ok,True
Jammu & Kashmir,JK,Union Territory,North,2021,WT,Women Trafficking,1,0.02,12267013,5783391,67.16,False,False,ok,True
Jharkhand,JH,State,East,2001,WT,Women Trafficking,2,0.01,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2002,WT,Women Trafficking,36,0.22,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2003,WT,Women Trafficking,0,0.0,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2004,WT,Women Trafficking,36,0.22,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2005,WT,Women Trafficking,4,0.02,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2006,WT,Women Trafficking,5,0.03,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2007,WT,Women Trafficking,0,0.0,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2008,WT,Women Trafficking,39,0.24,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2009,WT,Women Trafficking,6,0.04,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2010,WT,Women Trafficking,8,0.05,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2011,WT,Women Trafficking,15,0.09,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2012,WT,Women Trafficking,12,0.07,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2013,WT,Women Trafficking,11,0.07,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2014,WT,Women Trafficking,11,0.07,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2015,WT,Women Trafficking,3,0.02,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2016,WT,Women Trafficking,0,0.0,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2017,WT,Women Trafficking,4,0.02,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2018,WT,Women Trafficking,9,0.06,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2019,WT,Women Trafficking,4,0.02,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2020,WT,Women Trafficking,2,0.01,32988134,16053774,66.41,False,False,ok,True
Jharkhand,JH,State,East,2021,WT,Women Trafficking,3,0.02,32988134,16053774,66.41,False,False,ok,True
Karnataka,KA,State,South,2001,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2002,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2003,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2004,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2005,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2006,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2007,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2008,WT,Women Trafficking,1,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2009,WT,Women Trafficking,2,0.01,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2010,WT,Women Trafficking,0,0.0,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2011,WT,Women Trafficking,351,1.16,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2012,WT,Women Trafficking,335,1.11,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2013,WT,Women Trafficking,340,1.13,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2014,WT,Women Trafficking,388,1.29,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2015,WT,Women Trafficking,420,1.39,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2016,WT,Women Trafficking,323,1.07,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2017,WT,Women Trafficking,236,0.78,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2018,WT,Women Trafficking,179,0.59,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2019,WT,Women Trafficking,214,0.71,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2020,WT,Women Trafficking,159,0.53,61095297,30129612,75.36,False,False,ok,True
Karnataka,KA,State,South,2021,WT,Women Trafficking,190,0.63,61095297,30129612,75.36,False,False,ok,True
Kerala,KL,State,South,2001,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2002,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2003,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2004,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2005,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2006,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2007,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2008,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2009,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2010,WT,Women Trafficking,0,0.0,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2011,WT,Women Trafficking,197,1.13,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2012,WT,Women Trafficking,210,1.21,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2013,WT,Women Trafficking,180,1.04,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2014,WT,Women Trafficking,91,0.52,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2015,WT,Women Trafficking,135,0.78,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2016,WT,Women Trafficking,113,0.65,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2017,WT,Women Trafficking,21,0.12,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2018,WT,Women Trafficking,4,0.02,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2019,WT,Women Trafficking,10,0.06,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2020,WT,Women Trafficking,5,0.03,33406061,17376281,94.0,False,False,ok,True
Kerala,KL,State,South,2021,WT,Women Trafficking,5,0.03,33406061,17376281,94.0,False,False,ok,True
Ladakh,LA,Union Territory,North,2020,WT,Women Trafficking,0,0.0,274289,117552,77.2,False,False,ok,True
Ladakh,LA,Union Territory,North,2021,WT,Women Trafficking,0,0.0,274289,117552,77.2,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2001,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2002,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2003,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2004,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2005,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2006,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2007,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2008,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2009,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2010,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2011,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2012,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2013,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2014,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2015,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2016,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2017,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2018,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2019,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2020,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Lakshadweep,LD,Union Territory,Islands,2021,WT,Women Trafficking,0,0.0,64473,31342,91.85,False,False,ok,True
Madhya Pradesh,MP,State,Central,2001,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2002,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2003,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2004,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2005,WT,Women Trafficking,3,0.01,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2006,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2007,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2008,WT,Women Trafficking,0,0.0,72626809,35015826,69.32,False,False,ok,True
Madhya Pradesh,MP,State,Central,2009,WT,Women Trafficking,1,0.0,72626809,35015826,69.32,False,False,ok,True
